id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
4804,36.0,services,married,secondary,0.0,394,0,0,cellular,5,aug,324,1,-1,0,unknown,1,-0.34091821283048024,Saldo Medio
4805,41.0,management,married,tertiary,0.0,5561,0,0,cellular,20,aug,649,2,-1,0,unknown,1,1.2293528836126668,Saldo Muy Alto
4806,30.0,admin.,single,secondary,0.0,3528,0,0,cellular,4,aug,250,1,92,2,failure,1,0.6115163945341071,Saldo Alto
4807,39.0,entrepreneur,married,primary,0.0,437,1,0,unknown,27,oct,150,1,-1,0,unknown,1,-0.3278503480836145,Saldo Medio
4808,34.0,services,single,tertiary,0.0,3119,0,0,cellular,16,oct,306,1,-1,0,unknown,1,0.48721972752322124,Saldo Alto
4809,32.0,services,married,secondary,0.0,264,1,1,cellular,19,nov,1502,1,-1,0,unknown,1,-0.38042571090239996,Saldo Medio
4810,35.0,unemployed,married,primary,0.0,3285,0,0,cellular,21,nov,1555,2,-1,0,unknown,1,0.5376677635227495,Saldo Alto
4811,50.0,management,married,tertiary,0.0,1396,0,0,cellular,25,aug,731,6,-1,0,unknown,1,-0.036406573845376065,Saldo Medio Alto
4812,28.0,services,married,secondary,0.0,510,1,1,cellular,8,jul,1767,2,-1,0,unknown,1,-0.305665368397075,Saldo Medio
4813,44.0,blue-collar,married,primary,0.0,-101,1,0,cellular,15,may,679,1,366,4,failure,1,-0.49135060933509755,Saldo Bajo
4814,32.0,blue-collar,married,primary,0.0,634,0,0,cellular,29,jan,696,1,-1,0,unknown,1,-0.26798129331309,Saldo Medio Alto
4815,30.0,management,single,tertiary,0.0,4210,0,0,cellular,12,aug,796,4,-1,0,unknown,1,0.8187788074960243,Saldo Muy Alto
4816,59.0,retired,married,secondary,0.0,0,0,0,unknown,5,jun,812,1,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
4817,35.0,technician,divorced,secondary,0.0,84,1,1,cellular,6,may,954,1,-1,0,unknown,1,-0.4351284005404426,Saldo Bajo
4818,30.0,blue-collar,married,secondary,0.0,278,1,1,unknown,23,may,1073,1,-1,0,unknown,1,-0.3761710572638855,Saldo Medio
4819,42.0,management,married,unknown,0.0,849,1,0,cellular,8,oct,667,1,321,1,other,1,-0.20264196957876127,Saldo Medio Alto
4820,63.0,retired,married,secondary,0.0,1612,0,0,telephone,17,feb,233,2,-1,0,unknown,1,0.029236653720275136,Saldo Medio Alto
4821,35.0,technician,single,secondary,0.0,204,1,0,cellular,25,may,236,1,-1,0,unknown,1,-0.3986599407817475,Saldo Medio
4822,43.0,unemployed,divorced,secondary,0.0,1854,0,0,cellular,30,apr,323,1,-1,0,unknown,1,0.10278138090031028,Saldo Alto
4823,27.0,technician,single,tertiary,0.0,4661,0,0,cellular,8,apr,114,1,-1,0,unknown,1,0.9558394354224534,Saldo Muy Alto
4824,29.0,self-employed,single,tertiary,0.0,1579,0,0,cellular,13,jul,178,1,181,4,success,1,0.01920782728663398,Saldo Medio Alto
4825,54.0,unemployed,married,secondary,0.0,1561,0,0,cellular,25,may,352,3,186,2,failure,1,0.013737558322829715,Saldo Medio Alto
4826,80.0,retired,married,primary,0.0,1468,0,0,cellular,13,jan,330,3,-1,0,unknown,1,-0.014525497990158997,Saldo Medio Alto
4827,57.0,blue-collar,married,secondary,0.0,2887,0,0,cellular,21,aug,819,10,-1,0,unknown,1,0.4167140386564107,Saldo Alto
4828,33.0,management,single,tertiary,0.0,224,0,0,cellular,23,sep,409,2,92,4,success,1,-0.39258186415529833,Saldo Medio
4829,65.0,retired,married,primary,0.0,1760,0,0,cellular,18,aug,855,4,-1,0,unknown,1,0.07421442075599911,Saldo Alto
4830,59.0,admin.,married,secondary,0.0,3735,0,0,cellular,17,jun,243,3,91,6,success,1,0.6744244876178561,Saldo Alto
4831,30.0,housemaid,single,tertiary,0.0,19,0,0,cellular,4,aug,139,1,92,5,success,1,-0.45488214957640244,Saldo Bajo
4832,28.0,blue-collar,married,secondary,0.0,61,1,0,cellular,4,may,226,2,319,1,success,1,-0.44211818866085917,Saldo Bajo
4833,29.0,technician,married,secondary,0.0,95,0,1,cellular,3,feb,172,3,-1,0,unknown,1,-0.43178545839589555,Saldo Bajo
4834,31.0,self-employed,married,tertiary,0.0,5,1,1,cellular,21,nov,635,1,135,2,failure,1,-0.4591368032149169,Saldo Bajo
4835,31.0,management,single,secondary,0.0,360,1,0,cellular,18,may,309,1,-1,0,unknown,1,-0.35125094309544386,Saldo Medio
4836,49.0,blue-collar,married,secondary,0.0,1730,1,0,cellular,4,aug,605,2,92,4,success,1,0.06509730581632533,Saldo Alto
4837,43.0,unemployed,married,tertiary,0.0,0,0,0,cellular,16,jul,745,1,281,1,failure,1,-0.4606563223715292,Saldo Bajo
4838,40.0,unemployed,single,tertiary,0.0,7968,0,0,cellular,2,mar,263,2,180,2,success,1,1.960849405605826,Saldo Muy Alto
4839,39.0,unemployed,married,primary,0.0,7005,1,0,cellular,28,jul,429,2,184,3,success,1,1.6681900160422978,Saldo Muy Alto
4840,71.0,technician,married,secondary,0.0,3020,0,0,telephone,30,jul,304,1,270,3,failure,1,0.4571332482222978,Saldo Alto
4841,38.0,self-employed,single,tertiary,0.0,605,0,0,telephone,18,jun,1603,10,-1,0,unknown,1,-0.2767945044214413,Saldo Medio Alto
4842,30.0,management,single,tertiary,0.0,376,1,0,cellular,21,nov,710,1,-1,0,unknown,1,-0.3463884817942845,Saldo Medio
4843,45.0,unemployed,married,secondary,0.0,891,1,0,unknown,7,jan,118,1,-1,0,unknown,1,-0.189878008663218,Saldo Medio Alto
4844,67.0,retired,divorced,secondary,0.0,704,0,0,cellular,6,may,613,1,87,3,success,1,-0.24670802512051787,Saldo Medio Alto
4845,58.0,admin.,married,secondary,0.0,4348,1,0,cellular,23,jun,790,4,141,1,other,1,0.8607175362185236,Saldo Muy Alto
4846,45.0,admin.,divorced,secondary,0.0,2353,1,0,cellular,5,mar,182,1,107,2,other,1,0.2544293927302175,Saldo Alto
4847,34.0,management,married,tertiary,0.0,8000,0,0,cellular,12,feb,291,1,260,2,failure,1,1.9705743282081447,Saldo Muy Alto
4848,27.0,technician,single,tertiary,0.0,2781,1,0,cellular,24,may,168,1,389,1,failure,1,0.38450023253623,Saldo Alto
4849,51.0,blue-collar,married,primary,0.0,541,0,0,cellular,11,aug,663,3,-1,0,unknown,1,-0.2962443496260787,Saldo Medio
4850,38.0,management,married,unknown,0.0,3576,0,0,cellular,26,may,579,1,-1,0,unknown,1,0.6261037784375851,Saldo Alto
4851,28.0,management,single,tertiary,0.0,2725,0,0,cellular,16,jun,292,1,504,1,failure,1,0.36748161798217227,Saldo Alto
4852,25.0,student,single,secondary,0.0,2354,0,0,cellular,5,feb,226,7,-1,0,unknown,1,0.2547332965615399,Saldo Alto
4853,37.0,services,married,secondary,0.0,775,0,0,cellular,14,aug,150,2,-1,0,unknown,1,-0.22513085309662326,Saldo Medio Alto
4854,38.0,blue-collar,married,secondary,0.0,622,1,0,unknown,21,may,611,2,-1,0,unknown,1,-0.2716281392889595,Saldo Medio Alto
4855,37.0,technician,single,secondary,0.0,4,0,0,cellular,11,aug,933,1,-1,0,unknown,1,-0.45944070704623935,Saldo Bajo
4856,34.0,management,married,tertiary,0.0,5,0,0,cellular,18,aug,370,2,-1,0,unknown,1,-0.4591368032149169,Saldo Bajo
4857,37.0,technician,single,tertiary,0.0,3943,0,0,cellular,6,apr,1138,2,138,1,failure,1,0.7376364845329276,Saldo Alto
4858,76.0,retired,divorced,primary,0.0,802,0,0,cellular,9,mar,241,1,181,5,success,1,-0.21692544965091687,Saldo Medio Alto
4859,48.0,management,married,tertiary,0.0,2351,0,0,cellular,15,sep,150,1,105,3,success,1,0.2538215850675725,Saldo Alto
4860,49.0,technician,divorced,tertiary,0.0,1807,1,0,cellular,12,mar,229,1,-1,0,unknown,1,0.08849790082815469,Saldo Alto
4861,62.0,housemaid,married,secondary,0.0,2,0,0,cellular,3,nov,322,1,-1,0,unknown,1,-0.46004851470888425,Saldo Bajo
4862,33.0,services,single,unknown,0.0,2297,0,0,cellular,27,jul,527,1,-1,0,unknown,1,0.23741077817615974,Saldo Alto
4863,19.0,student,single,unknown,0.0,779,0,0,cellular,1,apr,184,4,-1,0,unknown,1,-0.22391523777133343,Saldo Medio Alto
4864,25.0,student,single,secondary,0.0,108,0,0,cellular,29,apr,305,3,-1,0,unknown,1,-0.4278347085887036,Saldo Bajo
4865,31.0,services,divorced,primary,0.0,459,1,0,cellular,7,may,623,1,293,1,success,1,-0.3211644637945204,Saldo Medio
4866,38.0,technician,single,tertiary,0.0,110,0,0,unknown,17,jun,1051,3,-1,0,unknown,1,-0.4272269009260587,Saldo Bajo
4867,31.0,technician,single,tertiary,0.0,13711,1,0,cellular,20,nov,1532,3,-1,0,unknown,1,3.7061691088907094,Saldo Muy Alto
4868,24.0,student,single,tertiary,0.0,3415,0,0,cellular,27,apr,97,1,-1,0,unknown,1,0.5771752615946691,Saldo Alto
4869,24.0,self-employed,single,tertiary,0.0,2376,0,0,cellular,27,apr,122,1,-1,0,unknown,1,0.26141918085063404,Saldo Alto
4870,26.0,technician,single,secondary,0.0,181,0,0,cellular,20,apr,158,2,-1,0,unknown,1,-0.40564972890216405,Saldo Medio
4871,73.0,retired,married,tertiary,0.0,448,0,0,cellular,24,mar,136,1,-1,0,unknown,1,-0.32450740593906746,Saldo Medio
4872,29.0,entrepreneur,married,secondary,0.0,714,1,1,cellular,13,may,482,2,-1,0,unknown,1,-0.24366898680729326,Saldo Medio Alto
4873,49.0,admin.,married,secondary,0.0,3608,1,0,cellular,30,apr,252,1,168,1,success,1,0.6358287010399039,Saldo Alto
4874,42.0,management,married,primary,0.0,5310,1,0,cellular,25,nov,968,2,97,4,success,1,1.1530730219507295,Saldo Muy Alto
4875,68.0,retired,single,tertiary,0.0,2144,0,0,cellular,26,jan,708,1,96,3,success,1,0.19091349198382346,Saldo Alto
4876,60.0,management,married,tertiary,0.0,2281,0,0,cellular,5,feb,230,2,-1,0,unknown,1,0.23254831687500038,Saldo Alto
4877,53.0,management,divorced,tertiary,0.0,2679,0,0,cellular,20,nov,295,3,-1,0,unknown,1,0.35350204174133915,Saldo Alto
4878,62.0,retired,married,secondary,0.0,1495,0,0,cellular,2,feb,265,1,-1,0,unknown,1,-0.006320094544452596,Saldo Medio Alto
4879,33.0,management,single,tertiary,0.0,1304,1,0,cellular,18,may,536,2,-1,0,unknown,1,-0.06436572632704231,Saldo Medio Alto
4880,36.0,housemaid,married,primary,0.0,78,1,0,telephone,30,jul,2692,9,-1,0,unknown,1,-0.43695182352837736,Saldo Bajo
4881,46.0,services,married,primary,0.0,437,1,0,cellular,13,may,546,3,-1,0,unknown,1,-0.3278503480836145,Saldo Medio
4882,37.0,housemaid,married,secondary,0.0,7433,0,1,cellular,5,feb,630,3,-1,0,unknown,1,1.7982608558483104,Saldo Muy Alto
4883,53.0,blue-collar,married,secondary,0.0,6112,0,0,cellular,3,feb,211,1,-1,0,unknown,1,1.3968038946713417,Saldo Muy Alto
4884,34.0,admin.,married,secondary,0.0,155,0,0,cellular,5,feb,696,2,-1,0,unknown,1,-0.413551228516548,Saldo Medio
4885,24.0,blue-collar,single,secondary,0.0,9883,0,0,cellular,8,jul,210,5,-1,0,unknown,1,2.5428252425883353,Saldo Muy Alto
4886,36.0,management,married,tertiary,0.0,495,0,0,cellular,11,sep,91,1,37,5,success,1,-0.31022392586691183,Saldo Medio
4887,34.0,technician,married,secondary,0.0,294,1,0,cellular,9,dec,265,1,184,3,success,1,-0.37130859596272614,Saldo Medio
4888,48.0,blue-collar,single,primary,0.0,8990,0,0,telephone,2,feb,1790,2,-1,0,unknown,1,2.2714391212173792,Saldo Muy Alto
4889,43.0,self-employed,single,unknown,0.0,3173,0,0,unknown,15,may,746,1,-1,0,unknown,1,0.503630534414634,Saldo Alto
4890,32.0,technician,divorced,tertiary,0.0,53,0,0,cellular,22,aug,671,2,-1,0,unknown,1,-0.4445494193114388,Saldo Bajo
4891,46.0,blue-collar,married,secondary,0.0,640,1,0,cellular,12,mar,215,1,182,4,success,1,-0.26615787032515525,Saldo Medio Alto
4892,32.0,blue-collar,single,secondary,0.0,217,1,0,cellular,15,may,692,3,-1,0,unknown,1,-0.39470919097455553,Saldo Medio
4893,45.0,blue-collar,married,primary,0.0,804,1,0,unknown,16,may,528,1,-1,0,unknown,1,-0.21631764198827194,Saldo Medio Alto
4894,29.0,unemployed,single,primary,0.0,1374,0,0,cellular,17,nov,309,3,208,4,success,1,-0.043092458134470164,Saldo Medio Alto
4895,25.0,management,single,tertiary,0.0,3,1,1,cellular,16,apr,1034,1,-1,0,unknown,1,-0.4597446108775618,Saldo Bajo
4896,20.0,student,single,secondary,0.0,502,0,0,cellular,30,apr,261,1,-1,0,unknown,1,-0.30809659904765463,Saldo Medio
4897,45.0,blue-collar,married,secondary,0.0,61,1,0,unknown,26,may,745,4,-1,0,unknown,1,-0.44211818866085917,Saldo Bajo
4898,42.0,admin.,divorced,secondary,0.0,153,1,0,unknown,16,may,844,1,-1,0,unknown,1,-0.4141590361791929,Saldo Medio
4899,29.0,blue-collar,married,secondary,0.0,8,1,1,cellular,10,jul,627,1,-1,0,unknown,1,-0.4582250917209495,Saldo Bajo
4900,23.0,self-employed,single,tertiary,0.0,780,0,0,cellular,16,sep,393,1,183,3,success,1,-0.22361133394001095,Saldo Medio Alto
4901,37.0,management,married,tertiary,0.0,630,0,0,cellular,30,apr,315,1,87,1,success,1,-0.26919690863837986,Saldo Medio Alto
4902,35.0,management,married,tertiary,0.0,2161,0,0,cellular,9,sep,569,3,-1,0,unknown,1,0.19607985711630527,Saldo Alto
4903,61.0,retired,married,tertiary,0.0,32685,0,0,cellular,2,mar,1447,2,-1,0,unknown,1,9.472440404403052,Saldo Muy Alto
4904,31.0,management,single,tertiary,0.0,3384,0,0,cellular,16,sep,153,1,104,2,success,1,0.5677542428236729,Saldo Alto
4905,41.0,management,married,primary,0.0,5310,1,0,cellular,17,nov,984,1,-1,0,unknown,1,1.1530730219507295,Saldo Muy Alto
4906,34.0,blue-collar,divorced,secondary,0.0,383,1,0,unknown,13,may,2231,1,-1,0,unknown,1,-0.3442611549750273,Saldo Medio
4907,32.0,services,single,secondary,0.0,772,1,0,unknown,15,may,697,3,-1,0,unknown,1,-0.22604256459059063,Saldo Medio Alto
4908,32.0,technician,married,tertiary,0.0,2976,1,0,cellular,5,feb,783,1,175,5,failure,1,0.44376147964410956,Saldo Alto
4909,34.0,technician,single,secondary,0.0,2729,1,0,cellular,18,nov,835,1,-1,0,unknown,1,0.3686972333074621,Saldo Alto
4910,35.0,blue-collar,married,unknown,0.0,520,1,0,cellular,17,apr,476,1,-1,0,unknown,1,-0.30262633008385037,Saldo Medio
4911,44.0,admin.,married,secondary,0.0,205,0,0,cellular,3,nov,289,1,-1,0,unknown,1,-0.39835603695042504,Saldo Medio
4912,32.0,services,single,unknown,0.0,2378,0,0,cellular,17,nov,1132,2,-1,0,unknown,1,0.26202698851327894,Saldo Alto
4913,34.0,admin.,married,secondary,0.0,48,1,0,cellular,7,may,1806,2,287,3,other,1,-0.4460689384680511,Saldo Bajo
4914,50.0,entrepreneur,married,primary,0.0,461,1,0,unknown,15,may,651,32,-1,0,unknown,1,-0.32055665613187545,Saldo Medio
4915,32.0,technician,single,secondary,0.0,116,1,0,cellular,20,aug,718,2,-1,0,unknown,1,-0.42540347793812394,Saldo Bajo
4916,23.0,blue-collar,married,secondary,0.0,272,0,0,cellular,14,aug,100,2,-1,0,unknown,1,-0.37799448025182025,Saldo Medio
4917,32.0,blue-collar,single,secondary,0.0,799,0,1,cellular,23,jul,2078,6,-1,0,unknown,1,-0.21783716114488424,Saldo Medio Alto
4918,60.0,housemaid,married,secondary,0.0,0,0,0,telephone,3,aug,676,2,181,5,failure,1,-0.4606563223715292,Saldo Bajo
4919,44.0,admin.,single,secondary,0.0,1534,0,0,cellular,10,nov,95,1,95,3,success,1,0.005532154877123315,Saldo Medio Alto
4920,30.0,admin.,married,secondary,0.0,4457,1,0,cellular,21,nov,566,4,-1,0,unknown,1,0.8938430538326717,Saldo Muy Alto
4921,37.0,technician,married,unknown,0.0,189,0,0,cellular,16,jun,162,2,-1,0,unknown,1,-0.4032184982515844,Saldo Medio
4922,35.0,technician,single,tertiary,0.0,1880,0,0,cellular,20,may,154,1,-1,0,unknown,1,0.11068288051469422,Saldo Alto
4923,36.0,services,divorced,secondary,1.0,0,0,1,cellular,15,jul,687,7,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
4924,39.0,management,married,secondary,0.0,11835,1,0,cellular,11,aug,744,2,-1,0,unknown,1,3.136045521329776,Saldo Muy Alto
4925,25.0,technician,married,tertiary,0.0,839,1,0,cellular,18,may,700,3,-1,0,unknown,1,-0.20568100789198587,Saldo Medio Alto
4926,33.0,management,single,tertiary,0.0,952,1,0,cellular,29,apr,1241,5,-1,0,unknown,1,-0.17133987495254796,Saldo Medio Alto
4927,28.0,blue-collar,single,secondary,0.0,-197,1,0,unknown,9,may,2016,2,-1,0,unknown,1,-0.5205253771420537,Saldo Bajo
4928,31.0,self-employed,single,tertiary,0.0,1657,1,1,cellular,28,jan,872,1,-1,0,unknown,1,0.0429123261297858,Saldo Medio Alto
4929,56.0,retired,married,primary,0.0,1947,0,0,cellular,2,mar,225,2,123,5,failure,1,0.13104443721329898,Saldo Alto
4930,41.0,entrepreneur,married,secondary,0.0,30,0,0,cellular,30,apr,460,1,-1,0,unknown,1,-0.4515392074318554,Saldo Bajo
4931,68.0,retired,divorced,primary,0.0,2027,0,0,cellular,14,sep,404,2,91,4,success,1,0.15535674371909572,Saldo Alto
4932,61.0,admin.,married,tertiary,0.0,1332,0,0,cellular,12,mar,156,1,-1,0,unknown,1,-0.055856419050013456,Saldo Medio Alto
4933,37.0,management,single,tertiary,0.0,72,1,1,cellular,20,apr,885,5,150,7,failure,1,-0.4387752465163121,Saldo Bajo
4934,28.0,student,single,secondary,0.0,153,0,0,cellular,23,jul,1124,2,-1,0,unknown,1,-0.4141590361791929,Saldo Medio
4935,46.0,admin.,married,secondary,0.0,70,1,0,cellular,27,mar,229,2,-1,0,unknown,1,-0.43938305417895707,Saldo Bajo
4936,53.0,services,divorced,secondary,0.0,36,1,1,unknown,2,jul,25,1,417,1,success,1,-0.44971578444392063,Saldo Bajo
4937,32.0,services,single,secondary,0.0,-198,1,0,unknown,21,may,681,3,-1,0,unknown,1,-0.5208292809733761,Saldo Bajo
4938,33.0,admin.,single,secondary,0.0,5,1,0,cellular,15,may,934,2,368,2,failure,1,-0.4591368032149169,Saldo Bajo
4939,57.0,housemaid,married,tertiary,0.0,2326,0,0,cellular,17,apr,378,1,-1,0,unknown,1,0.24622398928451106,Saldo Alto
4940,41.0,technician,married,tertiary,0.0,67,1,0,cellular,19,nov,814,1,-1,0,unknown,1,-0.4402947656729244,Saldo Bajo
4941,24.0,technician,single,secondary,0.0,598,0,0,cellular,12,may,762,1,182,2,success,1,-0.2789218312406985,Saldo Medio Alto
4942,45.0,student,single,unknown,0.0,1527,0,0,cellular,8,mar,132,1,-1,0,unknown,1,0.0034048280578661003,Saldo Medio Alto
4943,49.0,management,married,secondary,0.0,1623,1,0,cellular,19,nov,1081,2,-1,0,unknown,1,0.03257959586482219,Saldo Medio Alto
4944,30.0,blue-collar,single,primary,0.0,253,1,0,cellular,5,may,259,1,-1,0,unknown,1,-0.383768653046947,Saldo Medio
4945,26.0,services,single,secondary,0.0,1445,0,0,telephone,23,oct,171,1,-1,0,unknown,1,-0.02151528611057556,Saldo Medio Alto
4946,57.0,management,married,tertiary,0.0,256,0,0,cellular,5,jun,304,2,91,1,success,1,-0.3828569415529796,Saldo Medio
4947,39.0,blue-collar,married,unknown,0.0,1181,1,0,cellular,30,jul,650,2,-1,0,unknown,1,-0.1017458975797048,Saldo Medio Alto
4948,40.0,technician,single,tertiary,0.0,1646,1,0,cellular,4,may,392,2,91,3,success,1,0.03956938398523875,Saldo Medio Alto
4949,52.0,retired,divorced,tertiary,0.0,-309,1,0,unknown,19,jun,500,2,-1,0,unknown,1,-0.5545626062501691,Saldo Bajo
4950,35.0,technician,single,tertiary,0.0,670,0,0,cellular,13,apr,278,4,182,2,success,1,-0.2570407553854815,Saldo Medio Alto
4951,46.0,admin.,divorced,secondary,0.0,2196,0,0,cellular,28,jul,573,5,-1,0,unknown,1,0.20671649121259134,Saldo Alto
4952,49.0,services,divorced,secondary,0.0,947,0,0,unknown,20,jun,808,2,-1,0,unknown,1,-0.17285939410916026,Saldo Medio Alto
4953,22.0,student,single,secondary,0.0,71,0,0,cellular,13,jul,337,1,181,2,success,1,-0.43907915034763456,Saldo Bajo
4954,36.0,technician,married,tertiary,0.0,521,0,0,cellular,20,oct,347,3,-1,0,unknown,1,-0.3023224262525279,Saldo Medio
4955,38.0,technician,married,secondary,0.0,5115,1,0,cellular,27,feb,99,1,102,6,success,1,1.09381177484285,Saldo Muy Alto
4956,40.0,management,married,tertiary,0.0,-17,1,1,cellular,11,may,474,1,256,1,success,1,-0.465822687504011,Saldo Bajo
4957,24.0,technician,married,secondary,0.0,556,1,0,cellular,18,aug,460,2,-1,0,unknown,1,-0.29168579215624185,Saldo Medio Alto
4958,78.0,retired,divorced,primary,0.0,229,0,0,telephone,22,oct,97,1,-1,0,unknown,1,-0.39106234499868603,Saldo Medio
4959,25.0,technician,single,secondary,0.0,325,0,0,cellular,22,oct,716,3,-1,0,unknown,1,-0.3618875771917299,Saldo Medio
4960,63.0,management,married,tertiary,0.0,5112,0,0,telephone,13,nov,2184,2,95,3,failure,1,1.0929000633488826,Saldo Muy Alto
4961,31.0,management,single,tertiary,0.0,11821,0,0,cellular,18,aug,384,11,-1,0,unknown,1,3.1317908676912616,Saldo Muy Alto
4962,41.0,technician,single,secondary,0.0,650,1,0,cellular,20,nov,2420,3,-1,0,unknown,1,-0.26311883201193065,Saldo Medio Alto
4963,50.0,retired,married,secondary,0.0,8648,0,0,cellular,12,may,731,3,176,1,failure,1,2.1675040109050983,Saldo Muy Alto
4964,27.0,self-employed,single,tertiary,0.0,168,0,0,cellular,12,nov,123,1,196,1,success,1,-0.409600478709356,Saldo Medio
4965,27.0,blue-collar,single,secondary,0.0,2486,1,0,unknown,29,may,733,1,-1,0,unknown,1,0.29484860229610454,Saldo Alto
4966,50.0,technician,divorced,secondary,0.0,396,0,0,unknown,20,jun,716,2,-1,0,unknown,1,-0.34031040516783534,Saldo Medio
4967,44.0,management,married,tertiary,0.0,1791,0,0,telephone,12,aug,201,1,182,2,success,1,0.08363543952699534,Saldo Alto
4968,26.0,self-employed,single,tertiary,0.0,168,0,0,cellular,30,apr,394,1,-1,0,unknown,1,-0.409600478709356,Saldo Medio
4969,46.0,technician,married,unknown,0.0,3308,0,0,cellular,28,jul,219,2,-1,0,unknown,1,0.5446575516431661,Saldo Alto
4970,36.0,services,married,secondary,0.0,4721,0,0,cellular,9,jun,150,1,92,5,success,1,0.974073665301801,Saldo Muy Alto
4971,35.0,management,single,tertiary,0.0,18111,0,0,cellular,14,aug,172,4,-1,0,unknown,1,5.043345966709531,Saldo Muy Alto
4972,68.0,retired,married,secondary,0.0,1146,0,0,cellular,3,mar,153,2,110,3,success,1,-0.11238253167599088,Saldo Medio Alto
4973,50.0,admin.,divorced,secondary,0.0,237,0,1,telephone,5,nov,169,1,-1,0,unknown,1,-0.3886311143481063,Saldo Medio
4974,36.0,services,married,unknown,0.0,618,0,0,cellular,13,jul,360,1,335,2,success,1,-0.27284375461424937,Saldo Medio Alto
4975,34.0,admin.,divorced,secondary,0.0,1085,0,0,cellular,11,mar,101,7,-1,0,unknown,1,-0.1309206653866609,Saldo Medio Alto
4976,30.0,management,single,tertiary,0.0,1028,0,0,cellular,4,feb,1294,2,-1,0,unknown,1,-0.14824318377204107,Saldo Medio Alto
4977,22.0,admin.,single,secondary,0.0,114,0,0,cellular,30,mar,517,1,-1,0,unknown,1,-0.42601128560076884,Saldo Bajo
4978,59.0,admin.,married,secondary,0.0,0,1,0,cellular,10,jul,982,1,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
4979,60.0,blue-collar,married,primary,0.0,631,0,0,cellular,12,aug,429,2,-1,0,unknown,1,-0.2688930048070574,Saldo Medio Alto
4980,32.0,technician,married,secondary,0.0,660,0,0,cellular,25,oct,226,2,490,1,failure,1,-0.2600797936987061,Saldo Medio Alto
4981,46.0,self-employed,married,tertiary,0.0,2421,0,0,cellular,19,nov,1084,1,100,4,failure,1,0.27509485326014466,Saldo Alto
4982,23.0,student,single,secondary,0.0,794,0,0,cellular,26,jul,607,3,171,3,other,1,-0.21935668030149655,Saldo Medio Alto
4983,22.0,self-employed,single,secondary,0.0,2138,0,1,cellular,10,aug,164,1,109,2,other,1,0.1890900689958887,Saldo Alto
4984,59.0,services,married,secondary,0.0,2965,1,0,cellular,13,may,1970,3,-1,0,unknown,1,0.4404185374995625,Saldo Alto
4985,26.0,management,single,tertiary,0.0,222,0,0,cellular,28,jun,247,1,63,2,success,1,-0.39318967181794323,Saldo Medio
4986,35.0,management,divorced,tertiary,0.0,6997,1,0,cellular,9,jul,1121,1,-1,0,unknown,1,1.6657587853917182,Saldo Muy Alto
4987,53.0,retired,married,secondary,0.0,665,1,0,cellular,22,apr,371,2,-1,0,unknown,1,-0.2585602745420938,Saldo Medio Alto
4988,39.0,management,married,tertiary,0.0,285,1,0,cellular,15,jul,838,3,-1,0,unknown,1,-0.3740437304446283,Saldo Medio
4989,32.0,technician,married,secondary,0.0,473,0,1,cellular,10,aug,1064,1,95,3,success,1,-0.31690981015600594,Saldo Medio
4990,41.0,management,married,tertiary,0.0,2226,0,0,cellular,7,aug,182,2,99,1,failure,1,0.21583360615226513,Saldo Alto
4991,37.0,admin.,single,secondary,0.0,245,1,1,unknown,7,may,732,2,-1,0,unknown,1,-0.38619988369752667,Saldo Medio
4992,35.0,management,married,tertiary,0.0,1133,1,0,cellular,3,nov,102,1,-1,0,unknown,1,-0.11633328148318285,Saldo Medio Alto
4993,42.0,management,married,tertiary,0.0,294,0,0,cellular,26,aug,513,1,-1,0,unknown,1,-0.37130859596272614,Saldo Medio
4994,27.0,admin.,divorced,secondary,0.0,451,1,0,cellular,16,jul,652,1,-1,0,unknown,1,-0.32359569444510006,Saldo Medio
4995,57.0,unknown,married,unknown,0.0,19268,0,0,unknown,23,oct,301,1,-1,0,unknown,1,5.394962699549616,Saldo Muy Alto
4996,41.0,blue-collar,married,primary,0.0,1461,1,0,unknown,6,jun,554,2,-1,0,unknown,1,-0.01665282480941621,Saldo Medio Alto
4997,37.0,housemaid,single,secondary,0.0,465,1,0,cellular,18,may,899,3,-1,0,unknown,1,-0.31934104080658565,Saldo Medio
4998,44.0,unemployed,divorced,tertiary,0.0,0,0,0,cellular,5,feb,1960,3,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
4999,32.0,technician,single,tertiary,0.0,654,1,0,cellular,25,may,615,4,-1,0,unknown,1,-0.26190321668664085,Saldo Medio Alto
5000,34.0,admin.,married,tertiary,0.0,79,1,0,cellular,5,aug,203,1,92,5,success,1,-0.4366479196970549,Saldo Bajo
5001,42.0,services,married,tertiary,0.0,4216,0,0,cellular,12,jun,186,2,-1,0,unknown,1,0.8206022304839591,Saldo Muy Alto
5002,54.0,admin.,married,secondary,0.0,66,1,0,cellular,11,nov,167,1,-1,0,unknown,1,-0.44059866950424686,Saldo Bajo
5003,48.0,self-employed,married,tertiary,0.0,0,0,0,cellular,29,jan,1249,3,-1,0,unknown,1,-0.4606563223715292,Saldo Bajo
