,edad_kmeans,balance_kmeans,segmento,trabajo,estado civil,educación,hipoteca,edad,balance,depósito
2347,0.5204860842763578,0.043356488432586375,1,profesional,casado,secundaria,sí,47,1167,sí
2348,2.3398432512682845,2.1968425051330347,2,otro,casado,secundaria,sí,68,19317,sí
2349,-0.08596630472095115,0.3999136270428576,5,profesional,soltero,terciaria,sí,40,1646,sí
2350,0.43385002870531364,-0.6451933095100042,1,profesional,casado,terciaria,no,46,242,sí
2351,-1.0389629160024365,-0.5409803671186932,5,profesional,soltero,secundaria,no,29,382,sí
2352,1.2135745288447108,0.9485203309171163,2,profesional,divorciado,terciaria,no,55,2383,sí
2353,-0.9523268604313925,1.1591793501795522,2,profesional,casado,terciaria,no,30,2666,sí
2354,0.693758195418446,0.453508854558389,4,profesional,divorciado,secundaria,no,49,1718,sí
2355,0.6071221398474019,0.028468925233827658,1,profesional,casado,terciaria,no,48,1147,sí
2356,-1.7320513605707897,-0.6645471416683906,5,otro,soltero,secundaria,no,21,216,sí
2357,0.3472139731342695,-0.7114429657444805,1,profesional,casado,secundaria,no,45,153,sí
2358,0.17394186199218123,0.5078484602338583,1,profesional,casado,terciaria,no,43,1791,sí
2359,0.5204860842763578,-0.7613163024603222,5,profesional,soltero,terciaria,no,47,86,sí
2360,-1.2122350271445248,2.1968425051330347,2,profesional,soltero,terciaria,no,27,6791,sí
2361,-0.34587447143408356,0.1356593802648904,5,otro,soltero,terciaria,no,37,1291,sí
2362,1.7333908622709755,-0.6950666462258459,4,profesional,casado,terciaria,no,61,175,sí
2363,1.3868466399867991,-0.8253328242149847,4,manual,soltero,secundaria,no,57,0,sí
2364,-0.08596630472095115,-0.8253328242149847,1,profesional,casado,terciaria,no,40,0,sí
2365,1.0403024177026226,-0.8253328242149847,4,profesional,divorciado,secundaria,sí,53,0,sí
2366,2.2532071956972404,-0.3035237340984917,4,otro,casado,terciaria,no,67,701,sí
2367,2.1665711401261962,-0.8230996897351709,4,otro,casado,terciaria,no,66,3,sí
2368,2.2532071956972404,-0.5238596694401207,4,profesional,casado,terciaria,no,67,405,sí
2369,1.3868466399867991,-0.7002772933454114,4,otro,casado,secundaria,no,57,168,sí
2370,-0.2592384158630394,2.1968425051330347,2,profesional,casado,terciaria,no,38,4297,sí
2371,1.300210584415755,2.1968425051330347,2,profesional,divorciado,terciaria,no,56,10532,sí
2372,0.43385002870531364,2.1968425051330347,2,profesional,casado,terciaria,no,46,4693,sí
2373,2.4264793068393287,2.1968425051330347,4,profesional,casado,secundaria,no,69,9064,sí
2374,-0.7790547492893042,2.1968425051330347,2,manual,soltero,secundaria,no,32,6983,sí
2375,2.686387473552461,-0.8238440678951088,4,otro,casado,terciaria,no,72,2,sí
2376,0.0006697508500929734,0.3180320294496847,1,profesional,casado,terciaria,no,41,1536,sí
2377,2.686387473552461,0.3746047696049678,4,otro,casado,primaria,no,72,1612,sí
2378,-0.69241869371826,0.07610912746985554,1,otro,casado,secundaria,no,33,1211,sí
2379,-0.34587447143408356,-0.7538725208609429,1,profesional,casado,secundaria,no,37,96,sí
2380,-0.6057826381472159,-0.8253328242149847,1,profesional,casado,terciaria,sí,34,0,sí
2381,0.26057791756322535,0.3165432731298088,5,profesional,soltero,secundaria,no,44,1534,sí
2382,0.08730580642113711,1.707786054053811,2,manual,soltero,secundaria,sí,42,3403,sí
2383,1.4734826955578433,-0.31394502833762283,4,otro,casado,secundaria,sí,58,687,sí
2384,-0.6057826381472159,2.1968425051330347,2,profesional,casado,terciaria,no,34,7050,sí
2385,1.2135745288447108,-0.42485737416837527,4,profesional,divorciado,secundaria,sí,55,538,sí
2386,2.599751417981417,1.1100503916236484,4,otro,casado,primaria,no,71,2600,sí
2387,-1.5587792494287014,-0.8253328242149847,5,otro,soltero,secundaria,no,23,0,sí
2388,1.6467548066999314,-0.05564580683915909,4,profesional,soltero,terciaria,sí,60,1034,sí
2389,1.1269384732736667,2.1968425051330347,2,profesional,casado,secundaria,no,54,10185,sí
2390,1.5601187511288874,1.7383055586112663,2,otro,divorciado,terciaria,no,59,3444,sí
2391,-0.7790547492893042,0.5257135360723688,5,profesional,soltero,terciaria,no,32,1815,sí
2392,1.7333908622709755,2.1968425051330347,2,profesional,divorciado,terciaria,no,61,52587,sí
2393,-0.8656908048603483,2.1968425051330347,2,profesional,casado,terciaria,no,31,10884,sí
2394,0.08730580642113711,-0.6757128140674596,3,manual,casado,primaria,sí,42,201,sí
2395,0.08730580642113711,-0.7553612771808187,5,manual,soltero,terciaria,sí,42,94,sí
2396,2.513115362410373,0.15054694346364914,4,manual,divorciado,primaria,no,70,1311,sí
2397,1.3868466399867991,-0.3868940880115405,4,profesional,casado,secundaria,sí,57,589,sí
2398,1.6467548066999314,0.5539999061500104,4,otro,casado,secundaria,no,60,1853,sí
2399,1.0403024177026226,2.1968425051330347,2,manual,divorciado,primaria,no,53,4401,sí
2400,0.6071221398474019,-0.6757128140674596,4,otro,divorciado,secundaria,no,48,201,sí
2401,-0.9523268604313925,-0.4285792649680649,5,profesional,soltero,terciaria,no,30,533,sí
2402,-0.1726023602919953,2.033079309946689,2,profesional,soltero,terciaria,sí,39,3840,sí
2403,0.08730580642113711,-0.08542093323667652,1,profesional,casado,secundaria,sí,42,994,sí
2404,-1.298871082715569,-0.7538725208609429,5,profesional,soltero,secundaria,no,26,96,sí
2405,0.43385002870531364,0.36567223168571256,1,profesional,casado,terciaria,sí,46,1600,sí
2406,-0.08596630472095115,-0.7508950082211912,5,profesional,soltero,secundaria,sí,40,100,sí
2407,-0.1726023602919953,-0.6317945026311214,1,profesional,casado,secundaria,sí,39,260,sí
2408,1.4734826955578433,-0.07127774819785573,4,profesional,casado,primaria,sí,58,1013,sí
2409,0.08730580642113711,-0.5179046441606172,3,manual,casado,secundaria,sí,42,413,sí
2410,-0.8656908048603483,-0.6906003772662184,5,manual,soltero,secundaria,no,31,181,sí
2411,-1.7320513605707897,-0.7337743105426185,5,otro,soltero,secundaria,no,21,123,sí
2412,-0.5191465825761719,-0.5625673337568934,5,profesional,soltero,terciaria,no,35,353,sí
2413,-0.43251052700512765,2.0405230915460684,2,profesional,soltero,terciaria,sí,36,3850,sí
2414,2.9029776124800715,1.3854703108006847,4,otro,casado,primaria,no,75,2970,sí
2415,-1.8186874161418338,2.1968425051330347,2,otro,soltero,primaria,no,20,6991,sí
2416,1.3868466399867991,0.8294198253270466,4,profesional,soltero,secundaria,no,57,2223,sí
2417,0.0006697508500929734,2.1968425051330347,2,profesional,casado,terciaria,no,41,27696,sí
2418,1.5601187511288874,-0.7389849576621842,4,profesional,casado,secundaria,no,59,116,sí
2419,-0.43251052700512765,1.3981247395196295,2,profesional,casado,terciaria,sí,36,2987,sí
2420,-1.9919595272839221,-0.37275090297271973,5,otro,soltero,primaria,no,18,608,sí
2421,-0.6057826381472159,-0.7896026725379638,5,profesional,soltero,terciaria,sí,34,48,sí
2422,1.2135745288447108,-0.741218092141998,4,profesional,casado,primaria,no,55,113,sí
2423,-0.69241869371826,-0.45463250056589266,5,manual,soltero,secundaria,no,33,498,sí
2424,0.17394186199218123,1.1420586525009797,2,profesional,casado,terciaria,no,43,2643,sí
2425,-0.6057826381472159,0.16990077562203545,3,manual,casado,secundaria,no,34,1337,sí
2426,0.17394186199218123,-0.48961827408297565,5,profesional,soltero,secundaria,no,43,451,sí
2427,2.8596595846945494,-0.8253328242149847,4,otro,casado,primaria,no,74,0,sí
2428,0.3472139731342695,-0.8171446644556674,3,otro,divorciado,primaria,no,45,11,sí
2429,-0.2592384158630394,0.0418677321127105,3,manual,casado,secundaria,sí,38,1165,sí
2430,-0.7790547492893042,1.009559340032027,5,profesional,soltero,terciaria,no,32,2465,sí
2431,-1.0389629160024365,-0.7948133196575293,5,profesional,soltero,terciaria,sí,29,41,sí
2432,-0.8656908048603483,-0.799279588617157,1,profesional,casado,secundaria,no,31,35,sí
2433,0.7803942509894901,1.533601564628334,2,manual,casado,secundaria,no,50,3169,sí
2434,0.26057791756322535,-0.8149115299758536,1,profesional,divorciado,secundaria,no,44,14,sí
2435,-1.5587792494287014,-0.5045058372817344,5,otro,soltero,secundaria,no,23,431,sí
2436,1.300210584415755,-0.36679587769321625,4,profesional,casado,terciaria,no,56,616,sí
2437,2.9029776124800715,1.648980179418714,4,otro,casado,primaria,no,76,3324,sí
2438,-1.1255989715734807,-0.741218092141998,5,profesional,soltero,secundaria,no,28,113,sí
2439,-0.6057826381472159,2.1968425051330347,2,profesional,soltero,terciaria,no,34,13014,sí
2440,1.300210584415755,2.1968425051330347,2,otro,casado,primaria,no,56,9367,sí
2441,0.3472139731342695,0.7132968323767286,5,profesional,soltero,terciaria,sí,45,2067,sí
2442,-0.43251052700512765,-0.5454466360783209,5,profesional,soltero,secundaria,no,36,376,sí
2443,1.3868466399867991,-0.19856641354724275,4,otro,soltero,terciaria,no,57,842,sí
2444,0.693758195418446,0.093974203308366,1,profesional,casado,terciaria,no,49,1235,sí
2445,0.693758195418446,-0.8245884460550468,1,profesional,casado,terciaria,no,49,1,sí
2446,-0.34587447143408356,0.12449370786582137,1,profesional,casado,terciaria,no,37,1276,sí
2447,0.43385002870531364,-0.7925801851777156,5,otro,soltero,terciaria,no,46,44,sí
2448,-1.298871082715569,-0.6355163934308111,5,profesional,soltero,secundaria,no,26,255,sí
2449,0.5204860842763578,-0.13603864811245617,4,otro,casado,secundaria,no,47,926,sí
2450,-0.43251052700512765,0.2957006846515466,1,profesional,casado,primaria,no,36,1506,sí
2451,1.8200269178420196,-0.4107141891295545,4,profesional,casado,terciaria,no,62,557,sí
2452,-1.298871082715569,-0.42709050864818904,5,manual,soltero,secundaria,no,26,535,sí
2453,0.3472139731342695,1.1629012409792419,2,profesional,casado,terciaria,no,45,2671,sí
2454,1.9066629734130638,-0.15836999291059423,4,profesional,casado,secundaria,sí,63,896,sí
2455,-1.385507138286613,-0.4323011557677546,5,profesional,soltero,terciaria,no,25,528,sí
2456,0.26057791756322535,-0.6571033600690113,1,profesional,casado,terciaria,sí,44,226,sí
2457,-0.69241869371826,0.6440696635025006,5,otro,soltero,terciaria,no,33,1974,sí
2458,-0.1726023602919953,-0.12412859755344918,1,profesional,casado,terciaria,sí,39,942,sí
2459,0.08730580642113711,-1.053112541155993,1,profesional,casado,primaria,sí,42,-306,sí
2460,2.9029776124800715,-0.6198844520721144,4,otro,casado,secundaria,no,82,276,sí
2461,2.9029776124800715,-0.8253328242149847,4,otro,casado,terciaria,no,77,0,sí
2462,-0.43251052700512765,0.05973280795122096,5,manual,soltero,terciaria,no,36,1189,sí
2463,-0.5191465825761719,-0.5045058372817344,5,profesional,soltero,terciaria,no,35,431,sí
2464,0.7803942509894901,0.8256979345273568,4,profesional,casado,secundaria,sí,50,2218,sí
2465,1.8200269178420196,0.28751252489222934,4,otro,casado,secundaria,no,62,1495,sí
2466,-1.298871082715569,-0.20898770778637385,5,profesional,soltero,terciaria,sí,26,828,sí
2467,1.2135745288447108,2.1968425051330347,2,profesional,casado,terciaria,no,55,12972,sí
2468,-1.6454153049997455,-0.11966232859382156,5,otro,soltero,secundaria,no,22,948,sí
2469,-0.9523268604313925,-0.7896026725379638,5,otro,soltero,secundaria,no,30,48,sí
2470,-0.6057826381472159,-0.8253328242149847,3,manual,casado,terciaria,no,34,0,sí
2471,-0.8656908048603483,-0.42560175232831315,1,profesional,casado,terciaria,sí,31,537,sí
2472,1.2135745288447108,0.6172720497447348,4,profesional,casado,secundaria,no,55,1938,sí
2473,0.693758195418446,2.1968425051330347,2,profesional,soltero,secundaria,sí,49,9131,sí
2474,2.2532071956972404,-0.4955732993624791,4,otro,divorciado,terciaria,no,67,443,sí
2475,0.17394186199218123,-0.7270749071031771,1,profesional,casado,secundaria,no,43,132,sí
2476,-1.385507138286613,1.7137410793333145,2,profesional,soltero,terciaria,no,25,3411,sí
2477,1.5601187511288874,-0.8245884460550468,4,otro,divorciado,secundaria,no,59,1,sí
2478,0.26057791756322535,2.1968425051330347,2,profesional,casado,secundaria,no,44,10905,sí
2479,0.08730580642113711,-0.09881974011555937,1,profesional,casado,terciaria,no,42,976,sí
2480,-1.0389629160024365,1.058688298587931,5,profesional,soltero,terciaria,no,29,2531,sí
2481,-0.7790547492893042,0.12002743890619376,1,profesional,casado,terciaria,no,32,1270,sí
2482,-0.9523268604313925,2.1968425051330347,2,profesional,soltero,terciaria,no,30,5359,sí
2483,-0.2592384158630394,2.1968425051330347,2,profesional,casado,secundaria,no,38,10596,sí
2484,-1.6454153049997455,-0.31096751569787107,5,otro,soltero,terciaria,no,22,691,sí
2485,-1.385507138286613,-0.567033602716521,5,profesional,soltero,terciaria,no,25,347,sí
2486,-0.6057826381472159,2.1968425051330347,2,profesional,soltero,terciaria,no,34,9962,sí
2487,-1.2122350271445248,2.1968425051330347,2,profesional,soltero,terciaria,no,27,11862,sí
2488,-0.5191465825761719,0.4817952246360306,5,profesional,soltero,terciaria,no,35,1756,sí
2489,0.3472139731342695,2.1968425051330347,2,manual,casado,secundaria,no,45,4068,sí
2490,0.08730580642113711,2.1968425051330347,2,profesional,casado,primaria,sí,42,5310,sí
2491,-1.8186874161418338,-0.6652915198283285,5,otro,soltero,secundaria,no,20,215,sí
2492,1.6467548066999314,-0.7464287392615635,4,profesional,casado,secundaria,no,60,106,sí
2493,0.5204860842763578,-0.8253328242149847,1,profesional,casado,terciaria,no,47,0,sí
2494,-1.385507138286613,-0.4762194672040928,5,otro,soltero,secundaria,no,25,469,sí
2495,2.079935084555152,0.906090775800654,4,otro,casado,secundaria,no,65,2326,sí
2496,0.7803942509894901,1.6832215747758592,2,profesional,casado,secundaria,no,50,3370,sí
2497,-1.6454153049997455,-0.7181423691839219,5,otro,soltero,secundaria,no,22,144,sí
2498,0.17394186199218123,-0.2797036329804778,5,profesional,soltero,secundaria,sí,43,733,sí
2499,1.0403024177026226,-1.0553456756358068,4,otro,divorciado,terciaria,sí,53,-309,sí
2500,2.599751417981417,2.1968425051330347,4,otro,divorciado,secundaria,no,71,5584,sí
2501,-1.1255989715734807,-0.7799257564587706,3,manual,casado,secundaria,sí,28,61,sí
2502,1.5601187511288874,-0.04596889075996592,4,otro,casado,secundaria,no,59,1047,sí
2503,-1.0389629160024365,-0.6280726118314317,5,profesional,soltero,terciaria,no,29,265,sí
2504,0.8670303065605343,-0.7382405795022462,4,profesional,casado,secundaria,no,51,117,sí
2505,0.6071221398474019,2.1968425051330347,2,manual,casado,terciaria,no,48,5473,sí
2506,-0.34587447143408356,-0.7464287392615635,3,manual,casado,primaria,sí,37,106,sí
2507,-0.34587447143408356,-0.7307967979028669,1,profesional,casado,terciaria,sí,37,127,sí
2508,1.993299028984108,-0.5424691234385691,4,otro,casado,terciaria,no,64,380,sí
2509,2.4264793068393287,-0.8253328242149847,4,otro,casado,secundaria,no,69,0,sí
2510,-0.43251052700512765,-0.6355163934308111,1,profesional,casado,terciaria,no,36,255,sí
2511,0.17394186199218123,0.7713583288518876,3,manual,casado,secundaria,no,43,2145,sí
2512,1.9066629734130638,-0.7575944116606326,4,manual,casado,primaria,no,63,91,sí
2513,2.513115362410373,0.5539999061500104,4,otro,casado,secundaria,no,70,1853,sí
2514,1.6467548066999314,2.1968425051330347,2,profesional,soltero,primaria,no,60,11262,sí
2515,2.9029776124800715,-0.8253328242149847,4,otro,divorciado,primaria,no,86,0,sí
2516,2.686387473552461,0.015070118354944812,4,otro,casado,secundaria,no,72,1129,sí
2517,1.6467548066999314,-0.7449399829416876,4,otro,casado,terciaria,no,60,108,sí
2518,0.17394186199218123,0.4371325350397544,5,profesional,soltero,terciaria,sí,43,1696,sí
2519,-1.1255989715734807,-0.659336494548825,5,profesional,soltero,terciaria,sí,28,223,sí
2520,-0.43251052700512765,-0.7955576978174673,5,manual,soltero,secundaria,sí,36,40,sí
2521,2.1665711401261962,0.6991536473379079,4,otro,casado,secundaria,no,66,2048,sí
2522,-0.69241869371826,1.9206782077960607,2,profesional,soltero,terciaria,no,33,3689,sí
2523,-0.43251052700512765,-0.4241129960084373,5,profesional,soltero,secundaria,sí,36,539,sí
2524,-1.0389629160024365,-0.3861497098516026,5,profesional,soltero,secundaria,no,29,590,sí
2525,1.8200269178420196,-0.24471785946339478,4,otro,casado,secundaria,no,62,780,sí
2526,-0.6057826381472159,0.2644368019341533,3,manual,casado,secundaria,sí,34,1464,sí
2527,-1.0389629160024365,0.15054694346364914,5,otro,soltero,terciaria,no,29,1311,sí
2528,-0.9523268604313925,-0.8201221770954191,1,profesional,casado,terciaria,sí,30,7,sí
2529,-0.7790547492893042,-0.35190831449445753,1,profesional,casado,terciaria,sí,32,636,sí
2530,-0.1726023602919953,2.1968425051330347,2,manual,soltero,primaria,no,39,24277,sí
2531,1.2135745288447108,0.5681430911888311,4,profesional,divorciado,secundaria,no,55,1872,sí
2532,-0.43251052700512765,-0.46058752584539614,5,profesional,soltero,terciaria,no,36,490,sí
2533,-1.2122350271445248,-0.7374962013423083,5,otro,soltero,terciaria,no,27,118,sí
2534,0.3472139731342695,2.1968425051330347,2,profesional,casado,terciaria,sí,45,4119,sí
2535,0.9536663621315784,0.7281843955754873,3,manual,casado,secundaria,sí,52,2087,sí
2536,0.693758195418446,2.1968425051330347,2,profesional,soltero,terciaria,no,49,5689,sí
2537,-0.9523268604313925,-0.6757128140674596,3,manual,casado,primaria,sí,30,201,sí
2538,-0.1726023602919953,-0.7367518231823703,1,profesional,casado,terciaria,sí,39,119,sí
2539,0.6071221398474019,2.1968425051330347,2,profesional,divorciado,terciaria,sí,48,17964,sí
2540,-0.43251052700512765,0.00316006779593784,1,profesional,casado,terciaria,no,36,1113,sí
2541,-1.2122350271445248,0.36269471904596084,1,profesional,casado,secundaria,no,27,1596,sí
2542,0.8670303065605343,1.1361036272214762,2,profesional,casado,terciaria,no,51,2635,sí
2543,0.6071221398474019,-0.4025260293702372,1,profesional,casado,secundaria,sí,48,568,sí
2544,2.513115362410373,1.1294042237820348,4,otro,casado,secundaria,no,70,2626,sí
2545,1.9066629734130638,2.1968425051330347,2,otro,casado,secundaria,no,63,4752,sí
2546,-0.6057826381472159,-0.4323011557677546,5,manual,soltero,secundaria,sí,34,528,sí
2547,0.43385002870531364,1.0743202399466274,2,profesional,casado,terciaria,no,46,2552,sí
2548,-0.8656908048603483,1.6631233644575347,2,profesional,soltero,terciaria,no,31,3343,sí
2549,-0.7790547492893042,-0.08467655507673859,1,profesional,casado,secundaria,no,32,995,sí
2550,-0.08596630472095115,2.1968425051330347,2,otro,soltero,terciaria,no,40,7968,sí
2551,-0.9523268604313925,-0.8253328242149847,5,profesional,soltero,secundaria,no,30,0,sí
2552,1.2135745288447108,1.1003734755444552,4,profesional,casado,primaria,no,55,2587,sí
2553,1.3868466399867991,2.1968425051330347,2,profesional,divorciado,terciaria,sí,57,6468,sí
2554,1.5601187511288874,2.1968425051330347,2,profesional,soltero,secundaria,no,59,4744,sí
2555,-1.298871082715569,0.09099669066861427,5,profesional,soltero,secundaria,sí,26,1231,sí
2556,-0.9523268604313925,1.0862302905056345,5,profesional,soltero,secundaria,no,30,2568,sí
2557,1.993299028984108,0.39842487072298177,4,otro,casado,terciaria,no,64,1644,sí
2558,-0.43251052700512765,0.18255520434098035,1,profesional,casado,terciaria,no,36,1354,sí
2559,1.2135745288447108,-0.37721717193234733,4,profesional,casado,secundaria,no,55,602,sí
2560,1.9066629734130638,0.5108259728736101,4,otro,casado,terciaria,no,63,1795,sí
2561,0.9536663621315784,-0.8253328242149847,1,profesional,casado,secundaria,sí,52,0,sí
2562,-0.6057826381472159,-0.6258394773516179,5,profesional,soltero,terciaria,no,34,268,sí
2563,-0.43251052700512765,-0.786625159898212,3,manual,casado,secundaria,sí,36,52,sí
2564,-0.8656908048603483,-0.13752740443233202,5,profesional,soltero,terciaria,no,31,924,sí
2565,0.5204860842763578,1.4323661348767747,2,otro,soltero,primaria,no,47,3033,sí
2566,0.7803942509894901,2.1968425051330347,2,profesional,casado,terciaria,no,50,6574,sí
2567,2.513115362410373,-0.8253328242149847,4,otro,divorciado,secundaria,no,70,0,sí
2568,-0.69241869371826,-0.520882156800369,1,profesional,casado,secundaria,no,33,409,sí
2569,-1.4721431938576572,-0.2849142801000433,5,profesional,soltero,secundaria,no,24,726,sí
2570,-1.385507138286613,0.5673987130288932,5,profesional,soltero,secundaria,no,25,1871,sí
2571,-1.298871082715569,-0.01098311724288294,5,profesional,soltero,terciaria,sí,26,1094,sí
2572,-0.7790547492893042,1.344529512004098,5,profesional,soltero,terciaria,no,32,2915,sí
2573,1.4734826955578433,0.08801917802886253,4,profesional,casado,terciaria,no,58,1227,sí
2574,0.08730580642113711,0.07164285851022793,1,profesional,casado,terciaria,no,42,1205,sí
2575,-0.9523268604313925,-0.7054879404649771,5,manual,soltero,secundaria,no,30,161,sí
2576,2.9029776124800715,-0.2283415399447602,4,otro,divorciado,primaria,no,76,802,sí
2577,2.9029776124800715,-0.2871474145798571,4,otro,casado,secundaria,no,79,723,sí
2578,2.513115362410373,2.1968425051330347,4,otro,casado,primaria,no,70,6538,sí
2579,-0.9523268604313925,-0.7159092347041082,5,profesional,soltero,terciaria,no,30,147,sí
2580,1.6467548066999314,-0.8253328242149847,4,otro,casado,secundaria,no,60,0,sí
2581,0.8670303065605343,0.22870665025713238,4,otro,casado,secundaria,no,51,1416,sí
2582,2.599751417981417,2.1968425051330347,2,otro,casado,terciaria,sí,71,14220,sí
2583,-0.8656908048603483,2.1968425051330347,2,profesional,soltero,terciaria,no,31,12569,sí
2584,-0.7790547492893042,-0.4122029454494303,5,profesional,soltero,secundaria,sí,32,555,sí
2585,-0.6057826381472159,-0.7077210749447909,1,profesional,casado,terciaria,no,34,158,sí
2586,-1.1255989715734807,-0.6310501244711835,5,profesional,soltero,secundaria,sí,28,261,sí
2587,0.3472139731342695,-0.24025159050376715,1,profesional,casado,terciaria,no,45,786,sí
2588,1.0403024177026226,-0.8052346138966604,4,profesional,casado,primaria,sí,53,27,sí
2589,-0.2592384158630394,-0.8253328242149847,5,otro,soltero,terciaria,no,38,0,sí
2590,1.300210584415755,1.2700916960103046,2,profesional,soltero,secundaria,sí,56,2815,sí
2591,0.08730580642113711,1.4688406647137333,2,profesional,casado,secundaria,no,42,3082,sí
2592,0.5204860842763578,0.09248544698849014,1,profesional,casado,secundaria,sí,47,1233,sí
2593,0.43385002870531364,-0.3489308018547058,3,manual,casado,secundaria,sí,46,640,sí
2594,2.7730235291235052,0.546556124550631,4,otro,casado,terciaria,no,73,1843,sí
2595,-1.1255989715734807,-0.5856430567149694,5,manual,soltero,secundaria,no,28,322,sí
2596,0.43385002870531364,2.1968425051330347,2,profesional,casado,terciaria,no,46,7331,sí
2597,2.8596595846945494,0.488494628075472,4,otro,casado,primaria,no,74,1765,sí
2598,2.599751417981417,0.09471858146830395,4,otro,divorciado,terciaria,sí,71,1236,sí
2599,0.0006697508500929734,2.1968425051330347,2,profesional,divorciado,secundaria,sí,41,6046,sí
2600,2.7730235291235052,-0.13008362283295266,4,otro,casado,primaria,no,73,934,sí
2601,0.5204860842763578,-0.07127774819785573,1,profesional,divorciado,secundaria,no,47,1013,sí
2602,0.693758195418446,-0.381683440891975,1,profesional,divorciado,terciaria,sí,49,596,sí
2603,-0.08596630472095115,2.1968425051330347,2,profesional,casado,secundaria,no,40,4775,sí
2604,1.3868466399867991,1.4889388750320578,4,manual,casado,primaria,no,57,3109,sí
2605,0.7803942509894901,-0.5365140981590656,3,manual,casado,secundaria,no,50,388,sí
2606,-0.6057826381472159,-0.6303057463112455,3,manual,casado,secundaria,no,34,262,sí
2607,1.300210584415755,-0.3385095076155747,4,manual,casado,secundaria,no,56,654,sí
2608,-0.7790547492893042,0.5554886624698862,5,profesional,soltero,terciaria,no,32,1855,sí
2609,0.7803942509894901,-0.22238651466525672,1,profesional,divorciado,terciaria,no,50,810,sí
2610,1.1269384732736667,0.41331243392174044,4,otro,divorciado,secundaria,no,54,1664,sí
2611,-1.298871082715569,-0.555867930317452,5,profesional,soltero,terciaria,no,26,362,sí
2612,-0.08596630472095115,0.1371481365847663,1,profesional,casado,terciaria,no,40,1293,sí
2613,-1.0389629160024365,-0.1747463124292288,5,profesional,soltero,terciaria,sí,29,874,sí
2614,0.9536663621315784,2.1968425051330347,2,manual,casado,primaria,no,52,10943,sí
2615,-0.2592384158630394,2.1968425051330347,2,profesional,casado,secundaria,no,38,4539,sí
2616,0.43385002870531364,1.2715804523301804,2,profesional,casado,terciaria,no,46,2817,sí
2617,-1.298871082715569,0.3999136270428576,5,profesional,soltero,terciaria,no,26,1646,sí
2618,-1.385507138286613,-0.22387527098513257,5,profesional,soltero,terciaria,no,25,808,sí
2619,2.513115362410373,-0.7925801851777156,4,otro,casado,terciaria,no,70,44,sí
2620,2.9029776124800715,-0.508972106241362,4,otro,casado,primaria,no,83,425,sí
2621,0.17394186199218123,0.9366102803581093,2,profesional,divorciado,terciaria,no,43,2367,sí
2622,0.3472139731342695,2.1968425051330347,2,manual,casado,secundaria,no,45,10252,sí
2623,-0.34587447143408356,-0.08095466427704891,5,profesional,soltero,terciaria,sí,37,1000,sí
2624,2.599751417981417,2.1968425051330347,4,otro,divorciado,secundaria,no,71,4380,sí
2625,-1.2122350271445248,2.1968425051330347,2,profesional,soltero,terciaria,no,27,20585,sí
2626,0.5204860842763578,1.1107947697835863,2,profesional,casado,secundaria,no,47,2601,sí
2627,0.08730580642113711,-0.648170822149756,1,profesional,divorciado,terciaria,no,42,238,sí
2628,2.9029776124800715,-0.8253328242149847,4,otro,divorciado,secundaria,no,77,0,sí
2629,1.7333908622709755,1.683965952935797,2,profesional,casado,terciaria,no,61,3371,sí
2630,1.3868466399867991,2.1968425051330347,2,profesional,casado,terciaria,no,57,10583,sí
2631,-0.6057826381472159,-0.8134227736559777,1,profesional,casado,terciaria,sí,34,16,sí
2632,-0.08596630472095115,0.2547598858549601,3,manual,casado,secundaria,no,40,1451,sí
2633,2.9029776124800715,-0.8253328242149847,4,profesional,casado,secundaria,no,84,0,sí
2634,-1.298871082715569,-0.7270749071031771,5,otro,soltero,secundaria,no,26,132,sí
2635,0.5204860842763578,-0.6109519141528592,1,profesional,casado,terciaria,no,47,288,sí
2636,-0.34587447143408356,-0.06085645395872464,5,profesional,soltero,terciaria,sí,37,1027,sí
2637,-1.1255989715734807,2.1968425051330347,2,profesional,soltero,terciaria,no,28,6784,sí
2638,1.1269384732736667,0.2644368019341533,4,profesional,casado,terciaria,no,54,1464,sí
2639,1.1269384732736667,2.1968425051330347,2,profesional,casado,terciaria,no,54,8295,sí
2640,1.7333908622709755,1.346018268323974,4,otro,casado,secundaria,no,61,2917,sí
2641,-0.9523268604313925,-0.7077210749447909,5,profesional,soltero,secundaria,no,30,158,sí
2642,1.6467548066999314,0.35673969376645737,4,otro,casado,primaria,no,60,1588,sí
2643,-0.69241869371826,2.1968425051330347,2,profesional,soltero,terciaria,no,33,5437,sí
2644,-1.385507138286613,0.056755295311469216,5,profesional,soltero,terciaria,no,25,1185,sí
2645,-1.4721431938576572,0.556977418789762,5,manual,soltero,secundaria,sí,24,1857,sí
2646,-0.43251052700512765,2.1968425051330347,2,profesional,casado,terciaria,sí,36,4596,sí
2647,1.4734826955578433,-0.40475916385005095,4,otro,casado,primaria,no,58,565,sí
2648,-0.69241869371826,0.5004046786344789,5,profesional,soltero,terciaria,no,33,1781,sí
2649,-1.2122350271445248,1.7167185919730663,2,profesional,casado,secundaria,no,27,3415,sí
2650,1.6467548066999314,2.1968425051330347,2,profesional,divorciado,secundaria,no,60,12039,sí
2651,1.300210584415755,-0.8164002862957295,4,otro,casado,secundaria,no,56,12,sí
2652,-1.385507138286613,-0.7218642599836116,5,profesional,soltero,secundaria,no,25,139,sí
